Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,BD Blends,NG Fill Type Code,NG PSI,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,Hydrogen Status Link,NG Vehicle Class,LPG Primary,E85 Blender Pump,EV Connector Types,Country,Intersection Directions (French),Access Days Time (French),BD Blends (French),Groups With Access Code (French),Hydrogen Is Retail,Access Code,Access Detail Code,Federal Agency Code,Facility Type,CNG Dispenser Num,CNG On-Site Renewable Source,CNG Total Compression Capacity,CNG Storage Capacity,LNG On-Site Renewable Source,E85 Other Ethanol Blends,EV Pricing,EV Pricing (French),LPG Nozzle Types,Hydrogen Pressures,Hydrogen Standards,CNG Fill Type Code,CNG PSI,CNG Vehicle Class,LNG Vehicle Class,EV On-Site Renewable Source,Restricted Access,RD Blends,RD Blends (French),RD Blended with Biodiesel,RD Maximum Biodiesel Level,NPS Unit Name,CNG Station Sells Renewable Natural Gas,LNG Station Sells Renewable Natural Gas,Maximum Vehicle Class,EV Workplace Charging,Funding Sources
ELEC,Holiday Inn Express Franklin,7100 Berry Farms Crossing,,Franklin,TN,37064,,888-998-2546,E,,Public,24 hours daily,,,,,,2,,,Blink Network,https://blinkcharging.com,GPS,35.862155,-86.836791,2025-01-28,220740,2025-01-28 00:23:26 UTC,,,,2022-06-03,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,,,,,,,,,,false,
ELEC,City Hall Parking Garage,111 W Vine St,,Murfreesboro,TN,37130,,888-998-2546,E,,Public,24 hours daily,,,,,,4,,,Blink Network,https://blinkcharging.com,GPS,35.843997,-86.393032,2025-01-28,220798,2025-01-28 00:19:54 UTC,,,,2022-06-06,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,,,,,,,,,,false,
ELEC,1000 Hotel Ave (US-FDQ-8PJ-1),1000 Hotel Ave,,Burns,TN,37029,,866-576-1495,E,,Public,24 hours daily,A ACCOUNT_BALANCE D M V,,,,,1,,,RIVIAN_WAYPOINTS,https://rivian.com/experience/charging,GPS,36.09687,-87.27262,2025-01-28,221164,2025-01-28 03:39:17 UTC,,,,2022-06-09,,,,,J1772,US,,,,Public,,public,,,PUBLIC,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,1000 Hotel Ave (US-FDQ-8PJ-2),1000 Hotel Ave,,Burns,TN,37029,,866-576-1495,E,,Public,24 hours daily,A ACCOUNT_BALANCE D M V,,,,,1,,,RIVIAN_WAYPOINTS,https://rivian.com/experience/charging,GPS,36.09687,-87.27262,2025-01-28,221165,2025-01-28 03:39:17 UTC,,,,2022-06-09,,,,,J1772,US,,,,Public,,public,,,PUBLIC,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,METRO NASHVILLE FULTON GARAGE 1,800 2nd Avenue South,Inside parking garage,Nashville,TN,37210,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,https://www.chargepoint.com,GPS,36.153492,-86.76732,2025-01-28,221286,2025-01-28 01:09:48 UTC,,,,2022-06-15,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Team Health,2361 Cherahala Blvd,,Knoxville,TN,37932,,888-998-2546,E,,Public,24 hours daily,,,,,,1,,,Blink Network,https://blinkcharging.com,GPS,35.952831,-84.155125,2025-01-28,221585,2025-01-28 00:18:13 UTC,,,,2022-06-21,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,,,,,,,,,,false,
ELEC,Short Redmond Ford of LaFollette,1916 Jacksboro Pike,,La Follette,TN,37766,,888-998-2546,T,2025-01-06,TEMPORARILY UNAVAILABLE (Public),24 hours daily,,,,,,1,,,Blink Network,https://blinkcharging.com,GPS,36.353538,-84.153409,2025-01-28,222251,2025-01-28 00:23:27 UTC,,,,2022-06-30,,,,,J1772,US,,,,TEMPORAIREMENT SUSPENDU (Public),,public,,,,,,,,,,Free,,,,,,,,,,,,,,,,,,,false,
ELEC,La Quinta Inn & Suites Lebanon,140 Dixie Ave,,Lebanon,TN,37090,,888-998-2546,E,,Public,24 hours daily,,,,,,2,,,Blink Network,https://blinkcharging.com,GPS,36.180826,-86.30188,2025-01-28,222541,2025-01-28 00:08:41 UTC,,,,2022-07-01,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,,,,,,,,,,false,
ELEC,European Auto Garage,1229 Lovell Rd.,,Knoxville,TN,37932,,888-998-2546,E,,Public,24 hours daily,,,,,,2,,,Blink Network,https://blinkcharging.com,GPS,35.92739125,-84.1486854,2025-01-28,223446,2025-01-28 00:05:12 UTC,,,,2022-07-13,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,,,,,,,,,,false,
ELEC,Glassworks Apartments,541 Great Circle Road,,Nashville,TN,37228,,888-998-2546,E,,Public,24 hours daily,,,,,,2,,,Blink Network,https://blinkcharging.com,GPS,36.1967754,-86.8090888,2025-01-28,223752,2025-01-28 00:29:18 UTC,,,,2020-12-09,,,,,J1772,US,,,,Public,,public,,,,,,,,,,$2.00/Hr Parking Fee,,,,,,,,,,,,,,,,,,,false,
ELEC,Wyndham Smoky Mountains - Elkmont,301 Collier Drive,,Sevierville,TN,37862,,888-998-2546,E,,Public,24 hours daily,,,,,,1,,,Blink Network,https://blinkcharging.com,GPS,35.8381396,-83.5588686,2025-01-28,224265,2025-01-28 00:08:02 UTC,,,,2022-03-01,,,,,J1772,US,,,,Public,,public,,,,,,,,,,$2.50/Hr Parking Fee,,,,,,,,,,,,,,,,,,,false,
ELEC,Wyndham Smoky Mountains - Greenbrier,308 Collier Drive,,Sevierville,TN,37862,,888-998-2546,E,,Public,24 hours daily,,,,,,3,,,Blink Network,https://blinkcharging.com,GPS,35.8353493,-83.5574585,2025-01-28,224266,2025-01-28 00:08:02 UTC,,,,2022-03-01,,,,,J1772,US,,,,Public,,public,,,,,,,,,,$2.50/Hr Parking Fee,,,,,,,,,,,,,,,,,,,false,
ELEC,Memphis Medical Center,20 South Dudley St,,Memphis,TN,38103,,888-998-2546,E,,Public,24 hours daily,,,,,,2,,,Blink Network,https://blinkcharging.com,GPS,35.139481,-90.029555,2025-01-28,224524,2025-01-28 00:04:57 UTC,,,,2022-07-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,,,,,,,,,,false,
ELEC,Town of Smyrna,315 S. Lowry St,,Smyrna,TN,37167,,888-998-2546,E,,Public,24 hours daily,,,,,,1,,,Blink Network,https://blinkcharging.com,GPS,35.974178,-86.510301,2025-01-28,224722,2025-01-28 00:04:49 UTC,,,,2022-08-02,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,,,,,,,,,,false,
ELEC,The Shay,9 City Place,,Nashville,TN,37209,,888-998-2546,E,,Public,24 hours daily,,,,,,4,,,Blink Network,https://blinkcharging.com,GPS,36.1499978,-86.8209358,2025-01-28,225309,2025-01-28 00:27:41 UTC,,,,2018-06-14,,,,,J1772,US,,,,Public,,public,,,,,,,,,,FREE,,,,,,,,,,,,,,,,,,,false,
ELEC,Aertson Midtown,905 20th Ave S,,Nashville,TN,37203,,888-998-2546,T,2024-07-02,TEMPORARILY UNAVAILABLE (Public),24 hours daily,,,,,,7,,,Blink Network,https://blinkcharging.com,GPS,36.14874591,-86.79833023,2025-01-28,225310,2025-01-28 00:16:58 UTC,,,,2016-04-21,,,,,J1772,US,,,,TEMPORAIREMENT SUSPENDU (Public),,public,,,,,,,,,,FREE,,,,,,,,,,,,,,,,,,,false,
ELEC,BTES BTES OFFICE,2460 Volunteer Pkwy,Visitor parking at Bristol TN Essential Services,Bristol,TN,37620,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,36.531914,-82.24716,2025-01-28,225498,2025-01-28 02:04:00 UTC,,,,2022-08-13,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,BTES CITY HALL,835 Anderson St,City Hall-Justice Center Parking Lot Corner of Anderson and Volunteer Pkwy,Bristol,TN,37620,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,36.592936,-82.187957,2025-01-28,225499,2025-01-28 02:04:06 UTC,,,,2022-08-13,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,1 HOTEL NASHVIL STATION 2,710 Demonbreun St,,Nashville,TN,37203,,888-758-4389,T,2024-09-19,TEMPORARILY UNAVAILABLE (Public),24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,36.157303,-86.78023,2025-01-28,226170,2025-01-28 02:01:27 UTC,,,,2022-08-24,,,,,J1772,US,,,,TEMPORAIREMENT SUSPENDU (Public),,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,1 HOTEL NASHVIL STATION 1,703 Demonbreun St,,Nashville,TN,37203,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,36.157055,-86.78057,2025-01-28,226171,2025-01-28 02:01:29 UTC,,,,2022-08-24,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,1 HOTEL NASHVIL STATION 3,700 Demonbreun St,,Nashville,TN,37203,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,36.157104,-86.7808,2025-01-28,226172,2025-01-28 02:01:30 UTC,,,,2022-08-24,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,1 HOTEL NASHVIL STATION 5,708 Demonbreun St,,Nashville,TN,37203,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,36.157257,-86.78012,2025-01-28,226173,2025-01-28 02:01:52 UTC,,,,2022-08-24,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Terrace Place Garage,2010 Terrace Place,,Nashville,TN,37203,,888-998-2546,E,,Public,24 hours daily,,,,,,2,,,Blink Network,https://blinkcharging.com,GPS,36.150209,-86.799708,2025-01-28,226210,2025-01-28 00:25:16 UTC,,,,2022-08-24,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,,,,,,,,,,false,
ELEC,25th Avenue Garage,2401 Highland Ave,,Nashville,TN,37212,,888-998-2546,E,,Public,24 hours daily,,,,,,2,,,Blink Network,https://blinkcharging.com,GPS,36.142079,-86.805809,2025-01-28,226211,2025-01-28 00:25:16 UTC,,,,2022-08-23,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,,,,,,,,,,false,
ELEC,Wesley Place Garage,1921-2041 Scarritt Place,,Nashville,TN,37212,,888-998-2546,T,2025-01-28,TEMPORARILY UNAVAILABLE (Public),24 hours daily,,,,,,2,,,Blink Network,https://blinkcharging.com,GPS,36.14572,-86.798679,2025-01-28,226212,2025-01-28 00:25:16 UTC,,,,2022-08-23,,,,,J1772,US,,,,TEMPORAIREMENT SUSPENDU (Public),,public,,,,,,,,,,Free,,,,,,,,,,,,,,,,,,,false,
ELEC,1 HOTEL NASHVIL STATION 4,708 Demonbreun St,,Nashville,TN,37203,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,36.157394,-86.780396,2025-01-28,226239,2025-01-28 02:01:30 UTC,,,,2022-08-25,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Electric Rate Technologies HQ,942 Corridor Park Blvd,,Knoxville,TN,37932,,1-800-636-0986,T,2024-10-17,TEMPORARILY UNAVAILABLE (Public),,,,,,,,4,,CHARGELAB,https://chargelab.co,GPS,35.92197275,-84.14212775,2025-01-28,226550,2025-01-28 04:36:41 UTC,,,,2022-08-24,,,,,CHADEMO J1772COMBO,US,,,,TEMPORAIREMENT SUSPENDU (Public),,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,WCMES CITYHALL1-L,109 University Street,Located in parking lot of City of Martin Municipal Building,Martin,TN,38237,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,https://www.chargepoint.com,GPS,36.342488,-88.851305,2025-01-28,226736,2025-01-28 01:59:37 UTC,,,,2022-08-31,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,WCMES CITYHALL2-R,109 University Street,Located in parking lot of City of Martin Municipal Building,Martin,TN,38237,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,https://www.chargepoint.com,GPS,36.342428,-88.851306,2025-01-28,226765,2025-01-28 02:04:50 UTC,,,,2022-08-31,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,The Market at Wolfcreek - Tesla Supercharger,2765  North Germantown Parkway,,Memphis,TN,38133,,877-798-3752,E,,Public,24 hours daily. Please check Tesla's online station map to see if an adapter is required at this location.,A D Debit M V,,,,,,12,,Tesla,https://www.tesla.com/supercharger,GPS,35.20226,-89.79448,2024-07-01,227380,2025-01-09 17:57:07 UTC,P,,,2022-09-02,,,,,TESLA,US,,,,Public,,public,,,SHOPPING_CENTER,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,Hamilton Place Mall - Tesla Supercharger,2100 Hamilton Place Boulevard,,Chattanooga,TN,37421,,877-798-3752,E,,Public,24 hours daily. Please check Tesla's online station map to see if an adapter is required at this location.,A D Debit M V,,,,,,12,,Tesla,https://www.tesla.com/supercharger,GPS,35.036512,-85.159957,2024-07-01,227388,2025-01-09 17:57:07 UTC,P,,,2022-09-02,,,,,TESLA,US,,,,Public,,public,,,SHOPPING_MALL,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,Old Hickory Country Club,1904 Old Hickory Blvd,,Old Hickory,TN,37138,,619-631-8536,E,,Public,24 hours daily,A ACCOUNT_BALANCE CREDIT D Debit M V,,,,,1,,,EVMATCH,https://evmatch.com,GPS,36.2484615,-86.6457552,2024-03-14,227404,2024-03-14 18:02:10 UTC,P,,,2022-10-29,,,,,J1772,US,,,,Public,,public,,,REC_SPORTS_FACILITY,,,,,,,$0.14-0.22 per kWh,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,505 MDHA B4 GW,505 Church St,Lower lever B4 in RENTAL side of garage,Nashville,TN,37219,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,36.16341,-86.779297,2025-01-28,227487,2025-01-28 01:00:23 UTC,,,,2022-09-14,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,BMW CHATTANOOGA CUSTOMER DUAL,6806 E Brainerd Rd,Parking Lot,Chattanooga,TN,37421,,888-758-4389,T,2025-01-28,TEMPORARILY UNAVAILABLE (Public),24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,35.015114,-85.182522,2025-01-28,227549,2025-01-28 02:05:44 UTC,,,,2022-09-14,,,,,J1772,US,,,,TEMPORAIREMENT SUSPENDU (Public),,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Nissan Stadium,1 Titans Way,,Nashville,TN,37213,,877-455-3833,E,,Public,24 hours daily,,,,,,1,2,,eVgo Network,https://www.evgo.com,GPS,36.164227,-86.769632,2025-01-27,228102,2025-01-27 23:58:30 UTC,,,,2018-03-07,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Locust Street Parking Garage,540 Locust St SW,,Knoxville,TN,37902,,,E,,Public - Credit card at all times,24 hours daily; Pay lot,CREDIT Debit,,,,,4,,,Blink Network,https://blinkcharging.com,200-9,35.963478,-83.920639,2025-01-13,228899,2025-01-13 23:38:08 UTC,LG,,,2022-08-02,,,,,J1772,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,PAY_GARAGE,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,METRO NASHVILLE 1,610 Murfreesboro Pike,,Nashville,TN,37210,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,36.142222,-86.739494,2025-01-28,229478,2025-01-28 01:09:23 UTC,,,,2022-09-29,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Hampton Inn Ashland City,1609 TN-12,,Ashland City,TN,37015,,833-692-6787,E,,Public - Credit card at all times,Contact station for hours of availability.,A ANDROID_PAY APPLE_PAY CREDIT D M,,,,,2,,,AMPUP,https://ampup.io,200-8,36.24801,-87.029523,2022-10-11,229912,2023-02-14 15:54:11 UTC,P,,,2022-09-15,,,,,J1772,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,HOTEL,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,GM - Stan McNabb Chevrolet Buick GMC,2000 N Jackson St,,Tullahoma,TN,37388,,866-816-7584,E,,Public,24 hours daily,,,,,,,1,,EV Connect,https://www.evconnect.com,GPS,35.388477,-86.234825,2025-01-28,230944,2025-01-28 03:33:50 UTC,,,,2022-09-30,,,,,J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,DK TIRES STATION 3,530 Myatt Dr,,Nashville,TN,37115,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,https://www.chargepoint.com,GPS,36.28376,-86.69596,2025-01-28,231742,2025-01-28 02:06:15 UTC,,,,2022-10-04,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,PARKE WEST PW1,110 Murphy Ct Sute 100,Level P1 in parking garage - Spaces 43 & 44,Nashville,TN,37203,,888-758-4389,T,2024-04-04,TEMPORARILY UNAVAILABLE (Public),24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,36.139238,-86.821552,2025-01-28,232925,2025-01-28 02:04:36 UTC,,,,2022-10-05,,,,,J1772,US,,,,TEMPORAIREMENT SUSPENDU (Public),,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,PARKE WEST PW2,100 Murphy Ct,Level P1 in parking garage - Spaces 45 & 46,Nashville,TN,37203,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,36.139197,-86.821374,2025-01-28,232926,2025-01-28 02:04:36 UTC,,,,2022-10-05,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,James Lawson Highschool,8001 HWY 705,,Nashville,TN,37221,,855-885-9571,E,,Public,,,,,,,8,,,OpConnect,https://opconnect-ev.com,GPS,36.07793,-86.97781,2025-01-28,234664,2025-01-28 03:28:15 UTC,,,,2022-10-19,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,FOURSEASONS FLOOR2-N,160 2nd Ave S,,Nashville,TN,37201,,888-758-4389,T,2024-12-16,TEMPORARILY UNAVAILABLE (Public),24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,36.160238,-86.773916,2025-01-28,234682,2025-01-28 02:05:15 UTC,,,,2022-10-20,,,,,J1772,US,,,,TEMPORAIREMENT SUSPENDU (Public),,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,FOURSEASONS FLOOR 3-N,160 2nd Ave S,,Nashville,TN,37201,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,36.160279,-86.773893,2025-01-28,234683,2025-01-28 02:05:17 UTC,,,,2022-10-20,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,FOURSEASONS FLOOR2-S,160 2nd Ave S,,Nashville,TN,37201,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,36.160313,-86.773914,2025-01-28,234684,2025-01-28 02:05:17 UTC,,,,2022-10-20,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Save A Lot Nashville,2400 Clarksville Pike,,Nashville,TN,37208,,877-455-3833,E,,Public,24 hours daily,,,,,,,4,,eVgo Network,https://www.evgo.com,GPS,36.185885,-86.816809,2025-01-27,235468,2025-01-28 00:01:07 UTC,,,,2022-10-29,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Stan McNabb Cadillac Columbia,101 S James Campbell Blvd,,Columbia,TN,38401,,866-816-7584,E,,Public,24 hours daily,,,,,,,1,,EV Connect,https://www.evconnect.com,GPS,35.588922,-87.041679,2025-01-28,236335,2025-01-28 03:33:55 UTC,,,,2022-11-18,,,,,J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,HOFC HOC 250 NORTH,1370 Nashville Hwy,CPE250 (Level 3) Charger @ Hyundai of Columbia,Columbia,TN,38401,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,https://www.chargepoint.com,GPS,35.645406,-87.012782,2025-01-28,236352,2025-01-28 02:08:58 UTC,,,,2022-11-19,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,HOFC HOC 250 SOUTH,1370 Nashville Hwy,CPE250 (Level 3) Charger @ Hyundai of Columbia,Columbia,TN,38401,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,https://www.chargepoint.com,GPS,35.645251,-87.012801,2025-01-28,236398,2025-01-28 02:08:47 UTC,,,,2022-11-22,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,2536 Lakeside Rd. (US-SEU-Z3L-1),2536 Lakeside Rd.,,Spencer,TN,38585,,866-576-1495,E,,Public,24 hours daily,A ACCOUNT_BALANCE D M V,,,,,1,,,RIVIAN_WAYPOINTS,https://rivian.com/experience/charging,GPS,35.6552,-85.36635,2025-01-28,236520,2025-01-28 03:39:25 UTC,,,,2022-10-24,,,,,J1772,US,,,,Public,,public,,,PUBLIC,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,2536 Lakeside Rd. (US-SEU-Z3L-2),2536 Lakeside Rd.,,Spencer,TN,38585,,866-576-1495,E,,Public,24 hours daily,A ACCOUNT_BALANCE D M V,,,,,1,,,RIVIAN_WAYPOINTS,https://rivian.com/experience/charging,GPS,35.6552,-85.36635,2025-01-28,236521,2025-01-28 03:39:26 UTC,,,,2022-10-24,,,,,J1772,US,,,,Public,,public,,,PUBLIC,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,10821 Park Rd (US-CWW-AKA-1),10821 Park Rd,,Pikeville,TN,37367,,866-576-1495,E,,Public,24 hours daily,A ACCOUNT_BALANCE D M V,,,,,1,,,RIVIAN_WAYPOINTS,https://rivian.com/experience/charging,GPS,35.66185,-85.34894,2025-01-28,236522,2025-01-28 03:39:26 UTC,,,,2022-10-25,,,,,J1772,US,,,,Public,,public,,,PUBLIC,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,10821 Park Rd (US-CWW-AKA-2),10821 Park Rd,,Pikeville,TN,37367,,866-576-1495,E,,Public,24 hours daily,A ACCOUNT_BALANCE D M V,,,,,1,,,RIVIAN_WAYPOINTS,https://rivian.com/experience/charging,GPS,35.66187,-85.34892,2025-01-28,236523,2025-01-28 03:39:26 UTC,,,,2022-10-25,,,,,J1772,US,,,,Public,,public,,,PUBLIC,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,MainStay Suites Hotel – Alcoa (Knoxville Airport),361 Fountain View Circle,,Alcoa,TN,37701,,888-998-2546,P,2024-12-05,PLANNED - not yet accessible (Public),24 hours daily,,,,,,2,,,Blink Network,https://blinkcharging.com,GPS,35.785,-83.98909,2025-01-28,238027,2025-01-28 00:18:01 UTC,,,,2022-12-15,,,,,J1772,US,,,,PRÉVU - pas encore accessible (Public),,public,,,,,,,,,,Free,,,,,,,,,,,,,,,,,,,false,
ELEC,Oak Ridge Associated Universities - 100 ORAU,100 ORAU Way,,Oak Ridge,TN,37830,,888-998-2546,E,,Public,24 hours daily,,,,,,2,,,Blink Network,https://blinkcharging.com,GPS,36.009188,-84.261873,2025-01-28,238031,2025-01-28 00:05:00 UTC,,,,2022-12-15,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,,,,,,,,,,false,
ELEC,Lance Cunningham Ford,4101 Clinton Highway,,Knoxville,TN,37912,,888-998-2546,E,,Public,24 hours daily,,,,,,6,,,Blink Network,https://blinkcharging.com,GPS,35.99827472,-83.963328993,2025-01-28,238071,2025-01-28 00:07:03 UTC,,,,2022-12-15,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,,,,,,,,,,false,
ELEC,SOUTHALLEV EV CHARGER #2,1994 Carters Creek Pike,Administrative parking lot,Franklin,TN,37064,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,35.955938,-86.844509,2025-01-28,238133,2025-01-28 02:09:14 UTC,,,,2022-12-15,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,LODGE CAST IRON STORE & MUSEUM,220 East 3rd St,,South Pittsburg,TN,37380,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,35.010877,-85.703248,2025-01-28,238138,2025-01-28 02:10:27 UTC,,,,2022-12-15,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,143 Indian Mountain State Park Cir (US-5EW-EE8-2),143 Indian Mountain State Park Cir,,Jellico,TN,37762,,866-576-1495,E,,Public,24 hours daily,A ACCOUNT_BALANCE D M V,,,,,1,,,RIVIAN_WAYPOINTS,https://rivian.com/experience/charging,GPS,36.58466,-84.14158,2025-01-28,238542,2025-01-28 03:39:39 UTC,,,,2022-12-21,,,,,J1772,US,,,,Public,,public,,,PUBLIC,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,143 Indian Mountain State Park Cir (US-5EW-EE8-1),143 Indian Mountain State Park Cir,,Jellico,TN,37762,,866-576-1495,E,,Public,24 hours daily,A ACCOUNT_BALANCE D M V,,,,,1,,,RIVIAN_WAYPOINTS,https://rivian.com/experience/charging,GPS,36.58466,-84.14157,2025-01-28,238680,2025-01-28 03:39:39 UTC,,,,2022-12-21,,,,,J1772,US,,,,Public,,public,,,PUBLIC,,,,,,,,,,,,,,,,,,,,,,,,,,false,
